Ground Truth Label,Ground Truth Name,Ground Truth Image Path,Predict Label,right?(1),Accuracy
49,AZURE TANAGER,/kaggle/input/100-bird-species/test/AZURE TANAGER/2.jpg,49,1,
49,AZURE TANAGER,/kaggle/input/100-bird-species/test/AZURE TANAGER/3.jpg,49,1,
49,AZURE TANAGER,/kaggle/input/100-bird-species/test/AZURE TANAGER/4.jpg,49,1,
49,AZURE TANAGER,/kaggle/input/100-bird-species/test/AZURE TANAGER/5.jpg,49,1,
50,AZURE TIT,/kaggle/input/100-bird-species/test/AZURE TIT/5.jpg,50,1,
50,AZURE TIT,/kaggle/input/100-bird-species/test/AZURE TIT/4.jpg,50,1,
50,AZURE TIT,/kaggle/input/100-bird-species/test/AZURE TIT/3.jpg,50,1,
50,AZURE TIT,/kaggle/input/100-bird-species/test/AZURE TIT/2.jpg,50,1,
50,AZURE TIT,/kaggle/input/100-bird-species/test/AZURE TIT/1.jpg,50,1,
51,BAIKAL TEAL,/kaggle/input/100-bird-species/test/BAIKAL TEAL/1.jpg,51,1,
51,BAIKAL TEAL,/kaggle/input/100-bird-species/test/BAIKAL TEAL/2.jpg,51,1,
51,BAIKAL TEAL,/kaggle/input/100-bird-species/test/BAIKAL TEAL/3.jpg,51,1,
51,BAIKAL TEAL,/kaggle/input/100-bird-species/test/BAIKAL TEAL/4.jpg,51,1,
51,BAIKAL TEAL,/kaggle/input/100-bird-species/test/BAIKAL TEAL/5.jpg,51,1,
52,BALD EAGLE,/kaggle/input/100-bird-species/test/BALD EAGLE/2.jpg,52,1,
52,BALD EAGLE,/kaggle/input/100-bird-species/test/BALD EAGLE/1.jpg,52,1,
52,BALD EAGLE,/kaggle/input/100-bird-species/test/BALD EAGLE/3.jpg,52,1,
52,BALD EAGLE,/kaggle/input/100-bird-species/test/BALD EAGLE/4.jpg,52,1,
52,BALD EAGLE,/kaggle/input/100-bird-species/test/BALD EAGLE/5.jpg,52,1,
53,BALD IBIS,/kaggle/input/100-bird-species/test/BALD IBIS/1.jpg,53,1,
53,BALD IBIS,/kaggle/input/100-bird-species/test/BALD IBIS/2.jpg,53,1,
53,BALD IBIS,/kaggle/input/100-bird-species/test/BALD IBIS/3.jpg,53,1,
53,BALD IBIS,/kaggle/input/100-bird-species/test/BALD IBIS/4.jpg,53,1,
53,BALD IBIS,/kaggle/input/100-bird-species/test/BALD IBIS/5.jpg,53,1,
54,BALI STARLING,/kaggle/input/100-bird-species/test/BALI STARLING/5.jpg,54,1,
54,BALI STARLING,/kaggle/input/100-bird-species/test/BALI STARLING/4.jpg,54,1,
54,BALI STARLING,/kaggle/input/100-bird-species/test/BALI STARLING/3.jpg,54,1,
54,BALI STARLING,/kaggle/input/100-bird-species/test/BALI STARLING/2.jpg,54,1,
54,BALI STARLING,/kaggle/input/100-bird-species/test/BALI STARLING/1.jpg,54,1,
55,BALTIMORE ORIOLE,/kaggle/input/100-bird-species/test/BALTIMORE ORIOLE/1.jpg,55,1,
55,BALTIMORE ORIOLE,/kaggle/input/100-bird-species/test/BALTIMORE ORIOLE/2.jpg,55,1,
55,BALTIMORE ORIOLE,/kaggle/input/100-bird-species/test/BALTIMORE ORIOLE/3.jpg,55,1,
55,BALTIMORE ORIOLE,/kaggle/input/100-bird-species/test/BALTIMORE ORIOLE/4.jpg,55,1,
55,BALTIMORE ORIOLE,/kaggle/input/100-bird-species/test/BALTIMORE ORIOLE/5.jpg,55,1,
56,BANANAQUIT,/kaggle/input/100-bird-species/test/BANANAQUIT/2.jpg,56,1,
56,BANANAQUIT,/kaggle/input/100-bird-species/test/BANANAQUIT/3.jpg,56,1,
56,BANANAQUIT,/kaggle/input/100-bird-species/test/BANANAQUIT/1.jpg,56,1,
56,BANANAQUIT,/kaggle/input/100-bird-species/test/BANANAQUIT/4.jpg,56,1,
56,BANANAQUIT,/kaggle/input/100-bird-species/test/BANANAQUIT/5.jpg,56,1,
57,BAND TAILED GUAN,/kaggle/input/100-bird-species/test/BAND TAILED GUAN/1.jpg,57,1,
57,BAND TAILED GUAN,/kaggle/input/100-bird-species/test/BAND TAILED GUAN/2.jpg,57,1,
57,BAND TAILED GUAN,/kaggle/input/100-bird-species/test/BAND TAILED GUAN/3.jpg,57,1,
57,BAND TAILED GUAN,/kaggle/input/100-bird-species/test/BAND TAILED GUAN/4.jpg,57,1,
57,BAND TAILED GUAN,/kaggle/input/100-bird-species/test/BAND TAILED GUAN/5.jpg,57,1,
58,BANDED BROADBILL,/kaggle/input/100-bird-species/test/BANDED BROADBILL/1.jpg,58,1,
58,BANDED BROADBILL,/kaggle/input/100-bird-species/test/BANDED BROADBILL/2.jpg,58,1,
58,BANDED BROADBILL,/kaggle/input/100-bird-species/test/BANDED BROADBILL/5.jpg,58,1,
58,BANDED BROADBILL,/kaggle/input/100-bird-species/test/BANDED BROADBILL/4.jpg,58,1,
58,BANDED BROADBILL,/kaggle/input/100-bird-species/test/BANDED BROADBILL/3.jpg,58,1,
59,BANDED PITA,/kaggle/input/100-bird-species/test/BANDED PITA/1.jpg,59,1,
59,BANDED PITA,/kaggle/input/100-bird-species/test/BANDED PITA/2.jpg,59,1,
59,BANDED PITA,/kaggle/input/100-bird-species/test/BANDED PITA/3.jpg,59,1,
59,BANDED PITA,/kaggle/input/100-bird-species/test/BANDED PITA/4.jpg,59,1,
59,BANDED PITA,/kaggle/input/100-bird-species/test/BANDED PITA/5.jpg,59,1,
60,BANDED STILT,/kaggle/input/100-bird-species/test/BANDED STILT/4.jpg,60,1,
60,BANDED STILT,/kaggle/input/100-bird-species/test/BANDED STILT/5.jpg,60,1,
60,BANDED STILT,/kaggle/input/100-bird-species/test/BANDED STILT/3.jpg,60,1,
60,BANDED STILT,/kaggle/input/100-bird-species/test/BANDED STILT/1.jpg,60,1,
60,BANDED STILT,/kaggle/input/100-bird-species/test/BANDED STILT/2.jpg,60,1,
61,BAR-TAILED GODWIT,/kaggle/input/100-bird-species/test/BAR-TAILED GODWIT/1.jpg,61,1,
61,BAR-TAILED GODWIT,/kaggle/input/100-bird-species/test/BAR-TAILED GODWIT/2.jpg,61,1,
61,BAR-TAILED GODWIT,/kaggle/input/100-bird-species/test/BAR-TAILED GODWIT/3.jpg,61,1,
61,BAR-TAILED GODWIT,/kaggle/input/100-bird-species/test/BAR-TAILED GODWIT/4.jpg,61,1,
61,BAR-TAILED GODWIT,/kaggle/input/100-bird-species/test/BAR-TAILED GODWIT/5.jpg,61,1,
62,BARN OWL,/kaggle/input/100-bird-species/test/BARN OWL/5.jpg,62,1,
62,BARN OWL,/kaggle/input/100-bird-species/test/BARN OWL/4.jpg,62,1,
62,BARN OWL,/kaggle/input/100-bird-species/test/BARN OWL/3.jpg,62,1,
62,BARN OWL,/kaggle/input/100-bird-species/test/BARN OWL/1.jpg,62,1,
62,BARN OWL,/kaggle/input/100-bird-species/test/BARN OWL/2.jpg,62,1,
63,BARN SWALLOW,/kaggle/input/100-bird-species/test/BARN SWALLOW/4.jpg,63,1,
63,BARN SWALLOW,/kaggle/input/100-bird-species/test/BARN SWALLOW/5.jpg,63,1,
63,BARN SWALLOW,/kaggle/input/100-bird-species/test/BARN SWALLOW/2.jpg,63,1,
63,BARN SWALLOW,/kaggle/input/100-bird-species/test/BARN SWALLOW/1.jpg,63,1,
63,BARN SWALLOW,/kaggle/input/100-bird-species/test/BARN SWALLOW/3.jpg,63,1,
64,BARRED PUFFBIRD,/kaggle/input/100-bird-species/test/BARRED PUFFBIRD/2.jpg,64,1,
64,BARRED PUFFBIRD,/kaggle/input/100-bird-species/test/BARRED PUFFBIRD/4.jpg,64,1,
64,BARRED PUFFBIRD,/kaggle/input/100-bird-species/test/BARRED PUFFBIRD/5.jpg,64,1,
64,BARRED PUFFBIRD,/kaggle/input/100-bird-species/test/BARRED PUFFBIRD/1.jpg,64,1,
64,BARRED PUFFBIRD,/kaggle/input/100-bird-species/test/BARRED PUFFBIRD/3.jpg,64,1,
65,BARROWS GOLDENEYE,/kaggle/input/100-bird-species/test/BARROWS GOLDENEYE/3.jpg,65,1,
65,BARROWS GOLDENEYE,/kaggle/input/100-bird-species/test/BARROWS GOLDENEYE/1.jpg,65,1,
65,BARROWS GOLDENEYE,/kaggle/input/100-bird-species/test/BARROWS GOLDENEYE/4.jpg,65,1,
65,BARROWS GOLDENEYE,/kaggle/input/100-bird-species/test/BARROWS GOLDENEYE/2.jpg,65,1,
65,BARROWS GOLDENEYE,/kaggle/input/100-bird-species/test/BARROWS GOLDENEYE/5.jpg,65,1,
66,BAY-BREASTED WARBLER,/kaggle/input/100-bird-species/test/BAY-BREASTED WARBLER/5.jpg,66,1,
66,BAY-BREASTED WARBLER,/kaggle/input/100-bird-species/test/BAY-BREASTED WARBLER/3.jpg,66,1,
66,BAY-BREASTED WARBLER,/kaggle/input/100-bird-species/test/BAY-BREASTED WARBLER/4.jpg,66,1,
66,BAY-BREASTED WARBLER,/kaggle/input/100-bird-species/test/BAY-BREASTED WARBLER/1.jpg,66,1,
66,BAY-BREASTED WARBLER,/kaggle/input/100-bird-species/test/BAY-BREASTED WARBLER/2.jpg,66,1,
67,BEARDED BARBET,/kaggle/input/100-bird-species/test/BEARDED BARBET/5.jpg,67,1,
67,BEARDED BARBET,/kaggle/input/100-bird-species/test/BEARDED BARBET/4.jpg,67,1,
67,BEARDED BARBET,/kaggle/input/100-bird-species/test/BEARDED BARBET/3.jpg,67,1,
67,BEARDED BARBET,/kaggle/input/100-bird-species/test/BEARDED BARBET/2.jpg,67,1,
67,BEARDED BARBET,/kaggle/input/100-bird-species/test/BEARDED BARBET/1.jpg,67,1,
68,BEARDED BELLBIRD,/kaggle/input/100-bird-species/test/BEARDED BELLBIRD/5.jpg,68,1,
68,BEARDED BELLBIRD,/kaggle/input/100-bird-species/test/BEARDED BELLBIRD/3.jpg,68,1,
68,BEARDED BELLBIRD,/kaggle/input/100-bird-species/test/BEARDED BELLBIRD/4.jpg,68,1,
68,BEARDED BELLBIRD,/kaggle/input/100-bird-species/test/BEARDED BELLBIRD/1.jpg,68,1,
68,BEARDED BELLBIRD,/kaggle/input/100-bird-species/test/BEARDED BELLBIRD/2.jpg,68,1,
69,BEARDED REEDLING,/kaggle/input/100-bird-species/test/BEARDED REEDLING/5.jpg,69,1,
69,BEARDED REEDLING,/kaggle/input/100-bird-species/test/BEARDED REEDLING/4.jpg,69,1,
69,BEARDED REEDLING,/kaggle/input/100-bird-species/test/BEARDED REEDLING/3.jpg,69,1,
69,BEARDED REEDLING,/kaggle/input/100-bird-species/test/BEARDED REEDLING/2.jpg,69,1,
69,BEARDED REEDLING,/kaggle/input/100-bird-species/test/BEARDED REEDLING/1.jpg,69,1,
70,BELTED KINGFISHER,/kaggle/input/100-bird-species/test/BELTED KINGFISHER/3.jpg,70,1,
70,BELTED KINGFISHER,/kaggle/input/100-bird-species/test/BELTED KINGFISHER/5.jpg,70,1,
70,BELTED KINGFISHER,/kaggle/input/100-bird-species/test/BELTED KINGFISHER/4.jpg,70,1,
70,BELTED KINGFISHER,/kaggle/input/100-bird-species/test/BELTED KINGFISHER/2.jpg,70,1,
70,BELTED KINGFISHER,/kaggle/input/100-bird-species/test/BELTED KINGFISHER/1.jpg,70,1,
71,BIRD OF PARADISE,/kaggle/input/100-bird-species/test/BIRD OF PARADISE/5.jpg,71,1,
71,BIRD OF PARADISE,/kaggle/input/100-bird-species/test/BIRD OF PARADISE/4.jpg,71,1,
71,BIRD OF PARADISE,/kaggle/input/100-bird-species/test/BIRD OF PARADISE/3.jpg,71,1,
71,BIRD OF PARADISE,/kaggle/input/100-bird-species/test/BIRD OF PARADISE/2.jpg,71,1,
71,BIRD OF PARADISE,/kaggle/input/100-bird-species/test/BIRD OF PARADISE/1.jpg,71,1,
72,BLACK AND YELLOW BROADBILL,/kaggle/input/100-bird-species/test/BLACK AND YELLOW BROADBILL/5.jpg,72,1,
72,BLACK AND YELLOW BROADBILL,/kaggle/input/100-bird-species/test/BLACK AND YELLOW BROADBILL/4.jpg,72,1,
72,BLACK AND YELLOW BROADBILL,/kaggle/input/100-bird-species/test/BLACK AND YELLOW BROADBILL/3.jpg,72,1,
72,BLACK AND YELLOW BROADBILL,/kaggle/input/100-bird-species/test/BLACK AND YELLOW BROADBILL/2.jpg,72,1,
72,BLACK AND YELLOW BROADBILL,/kaggle/input/100-bird-species/test/BLACK AND YELLOW BROADBILL/1.jpg,72,1,
73,BLACK BAZA,/kaggle/input/100-bird-species/test/BLACK BAZA/4.jpg,73,1,
73,BLACK BAZA,/kaggle/input/100-bird-species/test/BLACK BAZA/3.jpg,73,1,
73,BLACK BAZA,/kaggle/input/100-bird-species/test/BLACK BAZA/5.jpg,73,1,
73,BLACK BAZA,/kaggle/input/100-bird-species/test/BLACK BAZA/1.jpg,73,1,
73,BLACK BAZA,/kaggle/input/100-bird-species/test/BLACK BAZA/2.jpg,73,1,
74,BLACK COCKATO,/kaggle/input/100-bird-species/test/BLACK COCKATO/5.jpg,74,1,
74,BLACK COCKATO,/kaggle/input/100-bird-species/test/BLACK COCKATO/4.jpg,52,0,
74,BLACK COCKATO,/kaggle/input/100-bird-species/test/BLACK COCKATO/3.jpg,74,1,
74,BLACK COCKATO,/kaggle/input/100-bird-species/test/BLACK COCKATO/2.jpg,74,1,
74,BLACK COCKATO,/kaggle/input/100-bird-species/test/BLACK COCKATO/1.jpg,74,1,
75,BLACK FACED SPOONBILL,/kaggle/input/100-bird-species/test/BLACK FACED SPOONBILL/5.jpg,75,1,
75,BLACK FACED SPOONBILL,/kaggle/input/100-bird-species/test/BLACK FACED SPOONBILL/4.jpg,75,1,
75,BLACK FACED SPOONBILL,/kaggle/input/100-bird-species/test/BLACK FACED SPOONBILL/3.jpg,75,1,
75,BLACK FACED SPOONBILL,/kaggle/input/100-bird-species/test/BLACK FACED SPOONBILL/2.jpg,75,1,
75,BLACK FACED SPOONBILL,/kaggle/input/100-bird-species/test/BLACK FACED SPOONBILL/1.jpg,75,1,
76,BLACK FRANCOLIN,/kaggle/input/100-bird-species/test/BLACK FRANCOLIN/5.jpg,76,1,
76,BLACK FRANCOLIN,/kaggle/input/100-bird-species/test/BLACK FRANCOLIN/4.jpg,76,1,
76,BLACK FRANCOLIN,/kaggle/input/100-bird-species/test/BLACK FRANCOLIN/2.jpg,76,1,
76,BLACK FRANCOLIN,/kaggle/input/100-bird-species/test/BLACK FRANCOLIN/1.jpg,247,0,
76,BLACK FRANCOLIN,/kaggle/input/100-bird-species/test/BLACK FRANCOLIN/3.jpg,76,1,
77,BLACK HEADED CAIQUE,/kaggle/input/100-bird-species/test/BLACK HEADED CAIQUE/4.jpg,77,1,
77,BLACK HEADED CAIQUE,/kaggle/input/100-bird-species/test/BLACK HEADED CAIQUE/3.jpg,77,1,
77,BLACK HEADED CAIQUE,/kaggle/input/100-bird-species/test/BLACK HEADED CAIQUE/5.jpg,77,1,
77,BLACK HEADED CAIQUE,/kaggle/input/100-bird-species/test/BLACK HEADED CAIQUE/1.jpg,77,1,
77,BLACK HEADED CAIQUE,/kaggle/input/100-bird-species/test/BLACK HEADED CAIQUE/2.jpg,77,1,
78,BLACK NECKED STILT,/kaggle/input/100-bird-species/test/BLACK NECKED STILT/2.jpg,78,1,
78,BLACK NECKED STILT,/kaggle/input/100-bird-species/test/BLACK NECKED STILT/1.jpg,78,1,
78,BLACK NECKED STILT,/kaggle/input/100-bird-species/test/BLACK NECKED STILT/3.jpg,78,1,
78,BLACK NECKED STILT,/kaggle/input/100-bird-species/test/BLACK NECKED STILT/4.jpg,78,1,
78,BLACK NECKED STILT,/kaggle/input/100-bird-species/test/BLACK NECKED STILT/5.jpg,78,1,
79,BLACK SKIMMER,/kaggle/input/100-bird-species/test/BLACK SKIMMER/1.jpg,79,1,
79,BLACK SKIMMER,/kaggle/input/100-bird-species/test/BLACK SKIMMER/5.jpg,79,1,
79,BLACK SKIMMER,/kaggle/input/100-bird-species/test/BLACK SKIMMER/2.jpg,79,1,
79,BLACK SKIMMER,/kaggle/input/100-bird-species/test/BLACK SKIMMER/4.jpg,79,1,
79,BLACK SKIMMER,/kaggle/input/100-bird-species/test/BLACK SKIMMER/3.jpg,79,1,
80,BLACK SWAN,/kaggle/input/100-bird-species/test/BLACK SWAN/5.jpg,80,1,
80,BLACK SWAN,/kaggle/input/100-bird-species/test/BLACK SWAN/4.jpg,80,1,
80,BLACK SWAN,/kaggle/input/100-bird-species/test/BLACK SWAN/3.jpg,80,1,
80,BLACK SWAN,/kaggle/input/100-bird-species/test/BLACK SWAN/1.jpg,80,1,
80,BLACK SWAN,/kaggle/input/100-bird-species/test/BLACK SWAN/2.jpg,80,1,
81,BLACK TAIL CRAKE,/kaggle/input/100-bird-species/test/BLACK TAIL CRAKE/1.jpg,81,1,
81,BLACK TAIL CRAKE,/kaggle/input/100-bird-species/test/BLACK TAIL CRAKE/2.jpg,81,1,
81,BLACK TAIL CRAKE,/kaggle/input/100-bird-species/test/BLACK TAIL CRAKE/3.jpg,81,1,
81,BLACK TAIL CRAKE,/kaggle/input/100-bird-species/test/BLACK TAIL CRAKE/4.jpg,81,1,
81,BLACK TAIL CRAKE,/kaggle/input/100-bird-species/test/BLACK TAIL CRAKE/5.jpg,81,1,
82,BLACK THROATED BUSHTIT,/kaggle/input/100-bird-species/test/BLACK THROATED BUSHTIT/2.jpg,82,1,
82,BLACK THROATED BUSHTIT,/kaggle/input/100-bird-species/test/BLACK THROATED BUSHTIT/1.jpg,82,1,
82,BLACK THROATED BUSHTIT,/kaggle/input/100-bird-species/test/BLACK THROATED BUSHTIT/5.jpg,82,1,
82,BLACK THROATED BUSHTIT,/kaggle/input/100-bird-species/test/BLACK THROATED BUSHTIT/3.jpg,82,1,
82,BLACK THROATED BUSHTIT,/kaggle/input/100-bird-species/test/BLACK THROATED BUSHTIT/4.jpg,82,1,
83,BLACK THROATED HUET,/kaggle/input/100-bird-species/test/BLACK THROATED HUET/1.jpg,83,1,
83,BLACK THROATED HUET,/kaggle/input/100-bird-species/test/BLACK THROATED HUET/2.jpg,83,1,
83,BLACK THROATED HUET,/kaggle/input/100-bird-species/test/BLACK THROATED HUET/3.jpg,83,1,
83,BLACK THROATED HUET,/kaggle/input/100-bird-species/test/BLACK THROATED HUET/4.jpg,83,1,
83,BLACK THROATED HUET,/kaggle/input/100-bird-species/test/BLACK THROATED HUET/5.jpg,31,0,
84,BLACK THROATED WARBLER,/kaggle/input/100-bird-species/test/BLACK THROATED WARBLER/5.jpg,84,1,
84,BLACK THROATED WARBLER,/kaggle/input/100-bird-species/test/BLACK THROATED WARBLER/3.jpg,84,1,
84,BLACK THROATED WARBLER,/kaggle/input/100-bird-species/test/BLACK THROATED WARBLER/4.jpg,84,1,
84,BLACK THROATED WARBLER,/kaggle/input/100-bird-species/test/BLACK THROATED WARBLER/2.jpg,84,1,
84,BLACK THROATED WARBLER,/kaggle/input/100-bird-species/test/BLACK THROATED WARBLER/1.jpg,84,1,
85,BLACK VENTED SHEARWATER,/kaggle/input/100-bird-species/test/BLACK VENTED SHEARWATER/1.jpg,85,1,
85,BLACK VENTED SHEARWATER,/kaggle/input/100-bird-species/test/BLACK VENTED SHEARWATER/2.jpg,85,1,
85,BLACK VENTED SHEARWATER,/kaggle/input/100-bird-species/test/BLACK VENTED SHEARWATER/3.jpg,85,1,
85,BLACK VENTED SHEARWATER,/kaggle/input/100-bird-species/test/BLACK VENTED SHEARWATER/4.jpg,85,1,
85,BLACK VENTED SHEARWATER,/kaggle/input/100-bird-species/test/BLACK VENTED SHEARWATER/5.jpg,85,1,
86,BLACK VULTURE,/kaggle/input/100-bird-species/test/BLACK VULTURE/1.jpg,86,1,
86,BLACK VULTURE,/kaggle/input/100-bird-species/test/BLACK VULTURE/2.jpg,86,1,
86,BLACK VULTURE,/kaggle/input/100-bird-species/test/BLACK VULTURE/3.jpg,86,1,
86,BLACK VULTURE,/kaggle/input/100-bird-species/test/BLACK VULTURE/5.jpg,86,1,
86,BLACK VULTURE,/kaggle/input/100-bird-species/test/BLACK VULTURE/4.jpg,86,1,
87,BLACK-CAPPED CHICKADEE,/kaggle/input/100-bird-species/test/BLACK-CAPPED CHICKADEE/1.jpg,87,1,
87,BLACK-CAPPED CHICKADEE,/kaggle/input/100-bird-species/test/BLACK-CAPPED CHICKADEE/2.jpg,87,1,
87,BLACK-CAPPED CHICKADEE,/kaggle/input/100-bird-species/test/BLACK-CAPPED CHICKADEE/3.jpg,87,1,
87,BLACK-CAPPED CHICKADEE,/kaggle/input/100-bird-species/test/BLACK-CAPPED CHICKADEE/4.jpg,87,1,
87,BLACK-CAPPED CHICKADEE,/kaggle/input/100-bird-species/test/BLACK-CAPPED CHICKADEE/5.jpg,87,1,
88,BLACK-NECKED GREBE,/kaggle/input/100-bird-species/test/BLACK-NECKED GREBE/3.jpg,88,1,
88,BLACK-NECKED GREBE,/kaggle/input/100-bird-species/test/BLACK-NECKED GREBE/2.jpg,88,1,
88,BLACK-NECKED GREBE,/kaggle/input/100-bird-species/test/BLACK-NECKED GREBE/1.jpg,88,1,
88,BLACK-NECKED GREBE,/kaggle/input/100-bird-species/test/BLACK-NECKED GREBE/4.jpg,88,1,
88,BLACK-NECKED GREBE,/kaggle/input/100-bird-species/test/BLACK-NECKED GREBE/5.jpg,88,1,
89,BLACK-THROATED SPARROW,/kaggle/input/100-bird-species/test/BLACK-THROATED SPARROW/1.jpg,89,1,
89,BLACK-THROATED SPARROW,/kaggle/input/100-bird-species/test/BLACK-THROATED SPARROW/2.jpg,89,1,
89,BLACK-THROATED SPARROW,/kaggle/input/100-bird-species/test/BLACK-THROATED SPARROW/3.jpg,89,1,
89,BLACK-THROATED SPARROW,/kaggle/input/100-bird-species/test/BLACK-THROATED SPARROW/4.jpg,89,1,
89,BLACK-THROATED SPARROW,/kaggle/input/100-bird-species/test/BLACK-THROATED SPARROW/5.jpg,89,1,
90,BLACKBURNIAM WARBLER,/kaggle/input/100-bird-species/test/BLACKBURNIAM WARBLER/3.jpg,90,1,
90,BLACKBURNIAM WARBLER,/kaggle/input/100-bird-species/test/BLACKBURNIAM WARBLER/2.jpg,90,1,
90,BLACKBURNIAM WARBLER,/kaggle/input/100-bird-species/test/BLACKBURNIAM WARBLER/1.jpg,90,1,
90,BLACKBURNIAM WARBLER,/kaggle/input/100-bird-species/test/BLACKBURNIAM WARBLER/5.jpg,90,1,
90,BLACKBURNIAM WARBLER,/kaggle/input/100-bird-species/test/BLACKBURNIAM WARBLER/4.jpg,90,1,
91,BLONDE CRESTED WOODPECKER,/kaggle/input/100-bird-species/test/BLONDE CRESTED WOODPECKER/1.jpg,91,1,
91,BLONDE CRESTED WOODPECKER,/kaggle/input/100-bird-species/test/BLONDE CRESTED WOODPECKER/2.jpg,91,1,
91,BLONDE CRESTED WOODPECKER,/kaggle/input/100-bird-species/test/BLONDE CRESTED WOODPECKER/3.jpg,91,1,
91,BLONDE CRESTED WOODPECKER,/kaggle/input/100-bird-species/test/BLONDE CRESTED WOODPECKER/4.jpg,91,1,
91,BLONDE CRESTED WOODPECKER,/kaggle/input/100-bird-species/test/BLONDE CRESTED WOODPECKER/5.jpg,91,1,
92,BLOOD PHEASANT,/kaggle/input/100-bird-species/test/BLOOD PHEASANT/4.jpg,92,1,
92,BLOOD PHEASANT,/kaggle/input/100-bird-species/test/BLOOD PHEASANT/5.jpg,92,1,
92,BLOOD PHEASANT,/kaggle/input/100-bird-species/test/BLOOD PHEASANT/1.jpg,92,1,
92,BLOOD PHEASANT,/kaggle/input/100-bird-species/test/BLOOD PHEASANT/3.jpg,92,1,
92,BLOOD PHEASANT,/kaggle/input/100-bird-species/test/BLOOD PHEASANT/2.jpg,92,1,
93,BLUE COAU,/kaggle/input/100-bird-species/test/BLUE COAU/1.jpg,93,1,
93,BLUE COAU,/kaggle/input/100-bird-species/test/BLUE COAU/2.jpg,93,1,
93,BLUE COAU,/kaggle/input/100-bird-species/test/BLUE COAU/3.jpg,93,1,
93,BLUE COAU,/kaggle/input/100-bird-species/test/BLUE COAU/4.jpg,93,1,
93,BLUE COAU,/kaggle/input/100-bird-species/test/BLUE COAU/5.jpg,93,1,
94,BLUE DACNIS,/kaggle/input/100-bird-species/test/BLUE DACNIS/2.jpg,94,1,
94,BLUE DACNIS,/kaggle/input/100-bird-species/test/BLUE DACNIS/5.jpg,94,1,
94,BLUE DACNIS,/kaggle/input/100-bird-species/test/BLUE DACNIS/1.jpg,94,1,
94,BLUE DACNIS,/kaggle/input/100-bird-species/test/BLUE DACNIS/4.jpg,94,1,
94,BLUE DACNIS,/kaggle/input/100-bird-species/test/BLUE DACNIS/3.jpg,94,1,
95,BLUE GRAY GNATCATCHER,/kaggle/input/100-bird-species/test/BLUE GRAY GNATCATCHER/1.jpg,95,1,
95,BLUE GRAY GNATCATCHER,/kaggle/input/100-bird-species/test/BLUE GRAY GNATCATCHER/2.jpg,95,1,
95,BLUE GRAY GNATCATCHER,/kaggle/input/100-bird-species/test/BLUE GRAY GNATCATCHER/3.jpg,510,0,
95,BLUE GRAY GNATCATCHER,/kaggle/input/100-bird-species/test/BLUE GRAY GNATCATCHER/4.jpg,95,1,
95,BLUE GRAY GNATCATCHER,/kaggle/input/100-bird-species/test/BLUE GRAY GNATCATCHER/5.jpg,95,1,
96,BLUE GROSBEAK,/kaggle/input/100-bird-species/test/BLUE GROSBEAK/2.jpg,96,1,
96,BLUE GROSBEAK,/kaggle/input/100-bird-species/test/BLUE GROSBEAK/4.jpg,96,1,
96,BLUE GROSBEAK,/kaggle/input/100-bird-species/test/BLUE GROSBEAK/1.jpg,96,1,
96,BLUE GROSBEAK,/kaggle/input/100-bird-species/test/BLUE GROSBEAK/5.jpg,96,1,
96,BLUE GROSBEAK,/kaggle/input/100-bird-species/test/BLUE GROSBEAK/3.jpg,96,1,
97,BLUE GROUSE,/kaggle/input/100-bird-species/test/BLUE GROUSE/1.jpg,97,1,
97,BLUE GROUSE,/kaggle/input/100-bird-species/test/BLUE GROUSE/3.jpg,97,1,
97,BLUE GROUSE,/kaggle/input/100-bird-species/test/BLUE GROUSE/5.jpg,97,1,
97,BLUE GROUSE,/kaggle/input/100-bird-species/test/BLUE GROUSE/4.jpg,97,1,
97,BLUE GROUSE,/kaggle/input/100-bird-species/test/BLUE GROUSE/2.jpg,97,1,
98,BLUE HERON,/kaggle/input/100-bird-species/test/BLUE HERON/1.jpg,98,1,
98,BLUE HERON,/kaggle/input/100-bird-species/test/BLUE HERON/2.jpg,98,1,
98,BLUE HERON,/kaggle/input/100-bird-species/test/BLUE HERON/4.jpg,98,1,
98,BLUE HERON,/kaggle/input/100-bird-species/test/BLUE HERON/3.jpg,98,1,
98,BLUE HERON,/kaggle/input/100-bird-species/test/BLUE HERON/5.jpg,98,1,
99,BLUE MALKOHA,/kaggle/input/100-bird-species/test/BLUE MALKOHA/1.jpg,99,1,
99,BLUE MALKOHA,/kaggle/input/100-bird-species/test/BLUE MALKOHA/2.jpg,99,1,
99,BLUE MALKOHA,/kaggle/input/100-bird-species/test/BLUE MALKOHA/3.jpg,99,1,
99,BLUE MALKOHA,/kaggle/input/100-bird-species/test/BLUE MALKOHA/4.jpg,99,1,
99,BLUE MALKOHA,/kaggle/input/100-bird-species/test/BLUE MALKOHA/5.jpg,335,0,
100,BLUE THROATED TOUCANET,/kaggle/input/100-bird-species/test/BLUE THROATED TOUCANET/1.jpg,100,1,
100,BLUE THROATED TOUCANET,/kaggle/input/100-bird-species/test/BLUE THROATED TOUCANET/2.jpg,100,1,
100,BLUE THROATED TOUCANET,/kaggle/input/100-bird-species/test/BLUE THROATED TOUCANET/3.jpg,100,1,
100,BLUE THROATED TOUCANET,/kaggle/input/100-bird-species/test/BLUE THROATED TOUCANET/4.jpg,100,1,
